amount,hour,day_of_week,merchant_category,is_fraud
17.501845257105508,18,2,restaurant,0
125.7782886427047,10,5,restaurant,0
3.627253362785612,8,2,restaurant,0
48.855571922918244,2,3,retail,0
10.095104960004882,3,5,grocery,0
31.580309692194373,16,5,online,0
13.264595048106676,19,4,retail,0
31.651180773355573,22,4,restaurant,0
8.28961841276527,2,2,online,0
37.85061099191771,23,3,grocery,0
13.508862952363902,5,2,grocery,0
13.844264545118733,11,1,retail,0
17.646184484241036,2,4,restaurant,0
8.498543348524942,19,2,restaurant,0
7.49788815387347,16,4,restaurant,0
21.662379415549935,17,1,grocery,0
4.700148457690875,11,4,online,0
38.00866303438868,7,1,travel,0
187.23385633149198,23,3,online,0
172.91532700987395,12,0,retail,0
64.70040217097322,12,0,restaurant,0
18.544555561404277,0,1,retail,0
9.69069058278317,14,1,retail,0
10.431382240602774,12,6,grocery,0
148.92028478124882,12,6,retail,0
49.43991923794691,23,4,restaurant,0
52.7787969114427,21,6,retail,0
8.26029298748852,11,1,retail,0
9.741574850716557,8,1,grocery,0
51.03297916456439,10,4,grocery,0
32.559892544937746,1,4,restaurant,0
469.57442176507766,5,2,grocery,0
59.23482651281019,0,5,retail,0
43.32201039798182,21,4,retail,0
47.02138949617775,13,0,grocery,0
2.318714854048798,1,3,restaurant,0
14.661479089548672,13,6,online,0
376.975628417476,11,6,grocery,0
26.389647219641773,6,0,grocery,0
481.81497710641935,23,4,grocery,0
538.9420046259729,22,5,grocery,0
61.57095927215003,16,3,travel,0
103.90213605409107,19,1,restaurant,0
7.780137585701058,10,2,travel,0
18.946656005439937,4,0,restaurant,0
19.704262450782316,3,3,grocery,0
17.729736747608065,3,0,grocery,0
19.392134454504532,12,2,online,0
9.763811327920168,8,5,grocery,0
17.99748026506647,15,5,online,0
15.488879641278778,2,2,restaurant,0
84.63357390390652,10,5,retail,0
135.27479313656423,15,4,retail,0
19.67506001123215,9,4,retail,0
11.963802574133476,19,3,retail,0
25.271690811875054,22,4,grocery,0
11.977517266139028,18,0,restaurant,0
20.533554640278858,0,6,retail,0
7.61408737608243,15,1,travel,0
22.377667237608804,20,1,grocery,0
50.989361719155966,13,1,restaurant,0
25.466414303765184,6,3,travel,0
45.522044689511596,18,6,online,0
6.793099888444158,12,3,retail,0
5.365711256288132,15,1,restaurant,0
40.608176895620765,1,5,grocery,0
39.26970571198722,20,1,retail,0
20.960396242883995,0,3,travel,0
16.02750650195529,23,5,retail,0
34.33062369687763,3,0,grocery,0
107.83721400720685,5,4,retail,0
29.98696256320665,5,3,grocery,0
45.723891154954956,3,5,grocery,0
36.313380031761255,5,6,restaurant,0
1.375526036461292,20,0,online,0
50.48810929492312,6,4,restaurant,0
42.63693972187766,6,3,online,0
9.247529849600909,15,6,retail,0
467.1696573567026,1,1,travel,1
40.33234362662375,14,1,retail,0
22.470398058672053,2,2,grocery,0
349.90796385872505,18,3,restaurant,0
12.092276347215398,2,3,restaurant,0
205.22373281433883,4,6,online,1
19.09332666160815,3,6,grocery,0
152.79951619758626,9,2,restaurant,0
6.8974809230142675,17,5,travel,0
33.85551988441367,16,2,grocery,0
35.94700890447793,7,2,grocery,0
8.734747054265737,0,0,restaurant,0
34.976842788018146,15,1,retail,0
16.1148264769033,10,3,grocery,0
40.52328103884994,14,3,grocery,0
36.17995364456213,1,0,travel,1
15.88538810218008,14,2,travel,0
71.24112932741576,9,1,retail,0
4.342506964647845,14,2,restaurant,0
101.461551814832,18,1,restaurant,0
1622.4807165973343,16,1,online,0
4.345072499644872,14,3,restaurant,0
23.529447188962198,16,2,retail,0
10.863944935311416,6,5,grocery,0
15.97179550142507,13,0,online,0
25.613479675385914,7,6,retail,0
16.27692922741487,22,6,retail,0
72.62558226271702,16,2,online,0
13.760074268365798,19,4,grocery,0
10.402975253530293,14,0,restaurant,0
37.69700713149773,19,1,restaurant,0
96.37983517025766,10,1,grocery,0
10.50946571597019,21,5,retail,0
250.77847057886856,0,5,restaurant,0
8.543219048487803,19,1,restaurant,0
14.341578796563905,16,6,restaurant,0
34.903759984558434,15,6,grocery,0
6.690356244520582,16,5,retail,0
7.358954993240683,15,5,online,0
23.155144224316704,9,0,restaurant,0
28.853673085037766,23,5,restaurant,0
377.93111704176,5,6,retail,1
20.493751029974888,14,1,restaurant,0
1.671977697745204,12,1,restaurant,0
6.276512357468287,19,1,retail,0
50.42284063712824,22,3,online,0
75.87544762519768,0,4,grocery,0
428.22127069184535,7,4,retail,0
11.528943056735585,18,4,retail,0
58.24229545636545,5,3,online,0
20.69496059565484,12,2,restaurant,0
8.09585343043322,5,1,retail,0
66.49983376964055,8,0,restaurant,0
39.42943666751069,18,1,online,0
303.70255680990056,20,5,restaurant,0
34.72071413166288,17,4,online,0
139.78349309877467,5,5,retail,0
584.3683745608464,17,5,grocery,0
28.34334724526759,6,0,grocery,0
63.82087185043637,18,6,grocery,0
87.61553958299079,17,4,restaurant,0
150.47893431191414,11,1,retail,0
7.213842019790095,0,4,grocery,0
21.18623903325004,7,3,restaurant,0
3.8272338608231986,14,3,retail,0
95.66518848858064,10,6,restaurant,0
39.966135134735694,0,3,online,0
11.91921762819785,9,1,travel,0
71.73282989626377,5,6,restaurant,0
40.534488171185956,3,2,restaurant,0
52.41455195160001,20,6,retail,0
3.4563729204031284,20,6,retail,0
24.881376450983232,7,3,grocery,0
110.89553596113618,17,1,online,0
223.14165049498374,12,5,grocery,0
37.048512249487196,4,0,retail,0
86.117827002308,11,1,grocery,0
36.14175761964527,21,3,grocery,0
243.17082961323428,18,4,grocery,0
206.88750600512898,10,3,online,0
3.311742684547446,19,2,retail,0
20.83838897054522,13,6,grocery,0
25.4153704037884,22,0,grocery,0
34.97346991378146,3,5,retail,0
6.317234624078415,1,6,restaurant,0
528.2129415214006,20,0,restaurant,0
383.93896072728705,15,4,grocery,0
29.300835016910042,16,6,grocery,0
35.38326934457723,12,5,grocery,0
0.9687294818486506,15,2,restaurant,0
22.250783936541815,17,5,online,0
62.04548982598023,4,1,restaurant,0
2.3059547277402506,2,6,online,0
69.79874906919227,6,2,restaurant,0
92.96463630695797,11,1,grocery,0
45.53288532446372,22,1,retail,0
52.299755808911314,6,0,retail,0
154.15715267543433,20,3,retail,0
3.2514293688275155,5,0,grocery,0
72.84361475655999,16,4,restaurant,0
18.68550794536175,1,3,grocery,0
42.77494135847819,1,0,grocery,0
42.4206013694415,2,2,restaurant,0
56.27941172157872,21,3,retail,0
52.763673645064074,23,4,restaurant,0
183.94361112745062,11,4,grocery,0
10.297955643969209,22,5,restaurant,0
47.54556354214515,2,6,online,0
39.98782130754748,11,1,grocery,0
32.91314235113488,6,5,grocery,0
33.75843590256584,0,3,restaurant,0
180.95446626888744,12,2,restaurant,0
14.791489158070867,6,2,online,0
29.620507786648638,10,6,restaurant,0
42.97633111817286,22,3,restaurant,0
6.125246763844103,0,4,retail,0
26.927553365317525,9,5,restaurant,0
73.52630948894591,20,0,online,0
105.65388598819167,14,1,retail,0
156.22454251242698,10,2,grocery,0
43.75096044163178,9,1,retail,0
79.75747943895861,15,0,grocery,0
74.41324672506096,11,1,restaurant,0
16.572252432543866,3,4,retail,0
45.61251248833548,18,5,online,0
66.21031259080983,9,3,grocery,0
134.36298025338363,13,6,grocery,0
26.824704306547837,3,0,retail,0
630.0573771029133,3,1,online,1
200.53958051902356,2,6,grocery,0
23.437203242062406,20,3,travel,0
579.9189528928873,2,2,online,1
41.771370903888574,4,5,online,1
44.128076576377204,1,1,restaurant,0
7.182857911547504,15,5,retail,0
14.915764637533993,17,3,restaurant,0
29.40270978662806,4,1,restaurant,0
105.10954692523548,17,5,online,0
2.0609089447469637,11,1,restaurant,0
32.251293894442604,22,3,retail,0
71.99776865573725,23,2,online,0
6.567856644041155,23,2,grocery,0
1.228311590330611,9,4,travel,0
129.4674695983769,6,0,travel,0
47.983452026913604,2,6,retail,0
29.535433866570944,2,0,restaurant,0
41.99287667027681,2,6,grocery,0
147.4483864878106,15,0,grocery,0
3.922710406702209,12,2,restaurant,0
53.235134522297926,19,1,retail,0
102.18129258304715,3,5,restaurant,0
31.070904602508893,13,1,retail,0
58.58723376629869,8,6,retail,0
60.869293596970394,8,0,restaurant,0
23.25809145118254,6,2,retail,0
39.713201247389456,16,1,grocery,0
4.818640594357388,9,5,grocery,0
20.87626890484096,23,4,grocery,0
15.488111882826848,14,4,grocery,0
163.10198725946572,13,3,grocery,0
31.848660618219494,8,2,restaurant,0
15.15119766874005,8,2,restaurant,0
57.442979907635795,18,6,restaurant,0
238.40269894414368,0,0,online,0
917.8631695664188,22,4,retail,0
39.577369764330705,16,3,retail,0
84.4021300399153,3,0,retail,0
235.12512958685653,10,2,online,0
17.12521040481486,12,0,grocery,0
18.49617109092036,13,4,restaurant,0
9.224505685927006,2,3,restaurant,0
394.28112173831096,19,1,online,0
17.189708412780536,5,3,retail,0
20.851129322051765,15,3,grocery,0
15.693956980010224,15,6,grocery,0
13.1579900208639,17,5,online,0
2.9978992669379028,1,0,restaurant,0
30.233611200862455,6,0,travel,0
177.55874501369772,0,6,restaurant,0
35.100871300289356,19,5,retail,0
14.952095978866517,5,2,grocery,0
130.40550586113653,3,0,retail,0
216.72490601213207,0,3,restaurant,0
7.789472591445457,4,1,online,0
40.91217872259679,0,0,retail,0
332.9974904580197,6,3,grocery,0
310.08865376880607,19,3,travel,0
27.552336347928744,12,3,online,0
11.31258914558921,6,5,grocery,0
57.657721143414875,21,2,retail,0
42.49696243593604,5,6,grocery,0
248.56313028021486,1,0,grocery,0
30.24088185662386,21,4,travel,0
209.69285812783545,22,5,restaurant,0
196.4666491043085,17,6,grocery,0
17.486468124559213,19,6,restaurant,0
67.10536014511963,20,5,grocery,0
45.47434188054479,15,5,restaurant,0
82.38619322964115,19,6,retail,0
40.51497938789754,23,6,grocery,0
3.725779304983299,9,0,retail,0
39.824015193233144,9,6,online,0
23.07670403027351,20,6,grocery,0
18.87436522238827,15,3,online,0
6.3559217189884185,2,1,restaurant,0
43.13036084375524,6,6,grocery,0
46.453111664064075,1,0,travel,0
18.718817650186907,2,0,restaurant,0
34.925965755111335,19,6,retail,0
465.17640981630484,18,4,retail,0
15.910365773262555,10,5,travel,0
69.40762777428401,1,4,retail,0
120.83391508572176,9,2,restaurant,0
223.90100180579222,15,0,grocery,0
201.29904456271296,7,5,restaurant,0
5.6712669373634945,1,3,retail,0
34.1397479180134,17,2,restaurant,0
5.952613378754177,8,4,travel,0
6.636686117156534,19,4,online,0
44.671742152896044,5,6,retail,0
81.21137722359825,11,5,restaurant,0
10.305549946621138,17,5,grocery,0
18.044493359809653,20,0,retail,0
5.644021117356452,18,5,grocery,0
14.55923453605417,10,4,grocery,0
74.85233444742263,20,4,online,0
42.71337161074374,13,6,retail,0
87.41816715716536,13,2,grocery,0
5.270670698418815,7,1,online,0
32.082576404975654,20,4,online,0
12.929296392683945,15,1,grocery,0
22.26582364285467,4,4,restaurant,0
9.392713716992507,16,6,restaurant,0
44.81907477721869,6,6,restaurant,0
6.379191355514463,13,5,retail,0
99.86765097439756,0,2,retail,0
274.0815664443181,8,3,restaurant,0
10.076112773077854,17,3,retail,0
33.19410213837549,21,5,restaurant,0
57.97461129154938,5,5,grocery,0
84.80102226680958,16,1,retail,0
13.89101632225968,15,0,grocery,0
55.0542398689335,1,0,grocery,0
32.879663927239335,7,0,retail,0
4.215606289200494,1,2,grocery,0
12.530076585908759,3,2,grocery,0
15.404036239730475,23,0,grocery,0
65.37409449949486,8,0,retail,0
136.16990630433102,0,5,grocery,0
65.6677967968052,9,6,retail,0
14.533626552206579,9,3,grocery,0
41.114713971428806,6,6,online,0
8.795765316506518,18,2,retail,0
10.074062021257168,21,5,grocery,0
3.161965073537504,17,3,restaurant,0
75.79925102053552,13,6,retail,0
9.160758695966685,5,4,restaurant,0
34.44474322893907,17,4,restaurant,0
10.417522962620454,22,1,grocery,0
47.759643423529134,9,5,grocery,0
30.827736658903795,10,0,online,0
20.134760898502996,13,4,restaurant,0
99.1170575831156,10,1,restaurant,0
15.551211369450108,6,3,grocery,0
66.13787737613954,8,5,restaurant,0
3.0740509973957777,8,4,online,0
74.61883213577644,17,0,restaurant,0
525.5085721356081,12,6,online,0
19.454605763633257,2,3,grocery,0
73.08184647642157,21,4,retail,0
189.26347550855112,12,6,restaurant,0
15.632072890437312,1,1,online,0
6.203123511507605,5,2,retail,0
22.84986362334279,4,2,grocery,0
26.25968644139531,12,4,restaurant,0
3.9295217270433067,2,4,retail,0
69.34960196649583,15,4,restaurant,0
27.942936127622982,10,0,online,0
52.43565409938771,14,5,retail,0
126.75548720677017,19,5,online,0
62.90054972579135,1,0,restaurant,0
39.10984479949572,13,1,online,0
27.681552184874793,18,2,restaurant,0
69.60521800777501,8,5,retail,0
14.768752062243964,13,2,grocery,0
4.698418329607905,1,5,grocery,0
13.103999664299076,0,2,restaurant,0
105.28331348503605,7,3,grocery,0
779.660429271584,11,0,retail,0
20.837883298465812,5,4,restaurant,0
56.96752712379875,13,6,restaurant,0
26.46000734875416,8,2,retail,0
34.41946008043992,4,1,grocery,0
8.874287205250562,4,3,retail,0
77.88663987464751,10,5,restaurant,0
56.04589376226825,16,5,grocery,0
12.513386154166046,23,6,grocery,0
106.32158890927084,19,3,retail,0
38.08780737129318,5,3,grocery,0
56.11163724560847,16,2,restaurant,0
37.49193170034173,21,6,grocery,0
39.33309045126698,12,3,travel,0
155.03618858258827,17,5,retail,0
444.0360123176205,17,5,restaurant,0
31.19031781932582,4,1,retail,0
12.866917696591141,14,1,restaurant,0
108.72839852101822,11,3,online,0
135.00642447414194,13,4,retail,0
89.60129834362101,18,4,restaurant,0
12.029660964533033,18,3,retail,0
83.25004421388121,13,6,restaurant,0
2.2180932409001635,11,4,retail,0
36.98328910365624,13,2,restaurant,0
266.8326338187496,1,4,grocery,0
18.224976197991143,7,5,retail,0
12.514991886227303,22,0,restaurant,0
25.259753115598286,9,0,retail,0
41.02460450803733,15,6,restaurant,0
10.338252878539048,3,0,grocery,0
75.51625707091851,11,3,retail,0
11.992468625923852,2,3,travel,0
16.57984032576554,17,6,retail,0
9.29345970780034,18,4,grocery,0
204.91184155361722,0,0,travel,1
69.0426046073832,10,2,retail,0
52.464986212996486,23,2,retail,0
129.37875355956191,4,5,grocery,0
28.887961576915252,7,2,grocery,0
26.569172458579803,15,4,retail,0
6.675654632136414,8,4,grocery,0
16.449697265307634,3,6,online,0
25.522988082401973,20,4,online,0
10.14649924877814,23,2,retail,0
31.041163583464904,15,6,grocery,0
8.536505861860407,20,2,online,0
5.197917821565251,8,5,retail,0
13.674937345515257,12,1,grocery,0
11.843483039719137,10,2,restaurant,0
5.065503027576501,19,2,retail,0
105.77914288572136,12,4,restaurant,0
234.05837670326912,0,5,online,0
39.37661150116778,3,4,restaurant,0
107.89805845492103,18,5,retail,0
54.07266387003095,18,0,restaurant,0
6.133540691890286,14,0,restaurant,0
52.609670982051306,18,4,grocery,0
9.668200672848526,15,6,restaurant,0
83.03783390029375,17,6,restaurant,0
21.540086971292094,18,6,grocery,0
9.119424989308046,12,6,restaurant,0
6.851295538252518,21,3,grocery,0
31.866108227802123,2,6,online,0
49.974438903797285,18,1,grocery,0
6.12159074622398,1,5,retail,0
30.68309197812945,11,1,retail,0
399.6067579325546,21,6,restaurant,0
8.042637318091964,18,3,retail,0
27.09795607947621,21,0,online,0
15.519646307056444,11,0,online,0
15.977391315072339,3,3,travel,0
41.9243050613457,19,6,grocery,0
68.59507312784301,15,5,restaurant,0
20.415793921110946,0,6,grocery,0
15.880509360756356,3,6,restaurant,0
128.18708416961346,21,1,restaurant,0
10.77763935297719,6,2,online,0
96.7796966824477,8,6,online,0
53.0460783558661,1,3,online,0
24.93153966954164,19,4,grocery,0
11.932480031690904,3,5,grocery,0
14.683230134179722,0,6,travel,0
11.103117174006822,23,3,retail,0
18.92670079692486,5,3,online,0
31.693257216303596,6,4,retail,0
406.44412514959214,7,4,grocery,0
53.08893149013258,19,4,retail,0
3.7032484917497053,15,2,restaurant,0
49.07675040146921,15,6,grocery,0
48.803462197946565,0,1,grocery,0
8.04515577137434,16,6,restaurant,0
31.084020299477654,12,4,travel,0
48.85715142016219,3,2,retail,0
1.705787020522306,16,6,restaurant,0
43.80987977196118,14,4,retail,0
12.064419494042205,19,4,retail,0
2.085368705666956,14,0,retail,0
67.50948231392147,13,6,online,0
41.33887532670947,13,4,online,0
47.86465244512853,18,3,grocery,0
245.398502749176,2,6,restaurant,0
121.4168012276464,6,4,retail,0
13.721877287407386,14,6,grocery,0
2.247235689822587,0,6,restaurant,0
28.65406660230764,11,3,restaurant,0
99.3320552031563,8,2,grocery,0
80.40019436377457,7,2,retail,0
116.68328031571812,15,1,grocery,0
165.20578974841692,18,0,retail,0
4.559936906678292,1,5,retail,0
391.79894256613926,4,5,online,1
43.48580802077343,23,5,grocery,0
22.937732334112248,17,2,restaurant,0
11.742610875435922,20,3,grocery,0
2.3596370901646107,19,5,grocery,0
32.044924712261746,11,4,travel,0
20.651008847957353,15,5,restaurant,0
196.04670509091594,8,0,retail,0
16.419320541110206,1,3,restaurant,0
7.54565591579642,3,1,retail,0
21.05402848217514,21,2,travel,0
13.474119516987741,16,6,retail,0
18.405925834303808,7,1,retail,0
28.862081853299056,18,6,grocery,0
21.83198739113394,3,4,travel,0
95.75674786479836,20,3,grocery,0
31.004340141826113,15,5,retail,0
9.962106513969893,16,2,restaurant,0
23.836268369130334,2,3,online,0
19.244636853459358,3,1,grocery,0
94.38148282199043,8,4,restaurant,0
329.25667858024985,15,3,restaurant,0
17.815394828066882,16,2,grocery,0
48.25347372414305,18,1,grocery,0
15.360736131491585,3,5,online,0
12.55452469454218,6,3,travel,0
3.1064890573910615,5,2,retail,0
111.99685543304447,15,1,grocery,0
172.5550571041156,23,6,restaurant,0
425.58750067008134,1,4,retail,1
2.7543287967128243,4,1,retail,0
23.422798886401658,12,6,restaurant,0
66.55761995357582,3,2,grocery,0
79.49765500565503,17,4,grocery,0
15.892973461874467,3,3,online,0
49.93243019201828,3,4,retail,0
19.178576701179963,4,3,grocery,0
9.993902440961408,1,4,retail,0
68.40311685367107,19,1,retail,0
41.801371798746175,17,6,online,0
200.51955010698907,7,4,retail,0
8.079148418673586,9,6,grocery,0
6.116826833164443,11,1,retail,0
114.41450206749438,1,3,grocery,0
20.69768211940824,22,4,restaurant,0
109.63520016122196,22,6,retail,0
34.027091740100985,0,0,online,0
28.603567318239506,14,2,online,0
12.82087750268702,6,6,retail,0
30.96871126698635,21,0,restaurant,0
123.56412165991837,6,4,retail,0
20.55143321658706,22,1,travel,0
17.0928545217049,23,0,online,0
7.09035604157728,1,5,restaurant,0
117.60381812702087,19,0,retail,0
162.47408805210426,21,6,retail,0
10.16102313578906,8,1,restaurant,0
3.5866755828286414,5,3,travel,1
68.2866046349722,17,5,grocery,0
16.8025126152467,10,5,online,0
51.84406275891051,5,4,restaurant,0
122.61311659945962,17,1,restaurant,0
6.659988778374311,4,0,grocery,0
6.786458712666119,9,0,grocery,0
46.788340719790774,3,1,grocery,0
43.6731291122309,5,6,restaurant,0
2.3880935710074693,2,2,grocery,0
34.93407097475258,10,0,retail,0
14.01058639980911,1,0,restaurant,0
189.94234430978017,17,6,restaurant,0
244.24476532176058,21,0,retail,0
48.10239602938703,5,2,grocery,0
60.317491262772826,21,3,grocery,0
598.2519645997644,23,6,retail,0
13.722073774968168,21,3,grocery,0
123.10226799502563,3,5,travel,0
9.806083302506185,17,2,online,0
8.9301222793014,19,2,grocery,0
37.30683589951057,15,5,grocery,0
120.00285538918374,20,5,restaurant,0
34.546846148821594,1,1,grocery,0
172.74141063019104,14,4,online,0
43.81077107288473,4,4,retail,1
118.53268542875017,7,5,restaurant,0
75.80564711364474,16,0,restaurant,0
63.581777017366676,3,6,online,1
51.56379223923147,11,6,online,0
75.20992381247868,6,5,restaurant,0
49.98836433453488,22,1,retail,0
57.450269119178415,1,0,online,1
175.6990020175041,1,4,online,0
108.90226400061856,13,6,retail,0
61.4397625181375,2,1,retail,0
21.11036904299034,10,3,restaurant,0
44.90223603280874,5,2,online,0
40.94028427472102,19,5,grocery,0
56.814561452493585,22,0,retail,0
260.35258146316875,11,3,restaurant,0
88.85927108583714,0,1,travel,0
59.10692837168482,13,3,restaurant,0
31.43203702588704,4,1,retail,0
34.401884604654725,9,3,grocery,0
81.58656045067939,16,5,grocery,0
29.126087090057617,5,1,grocery,0
155.56189043893974,20,1,online,0
90.50423473611364,11,5,retail,0
106.78912048327989,6,0,retail,0
68.67659152727504,5,1,online,0
19.071000545420127,16,4,restaurant,0
81.78577724682151,17,0,online,0
5.9969455545426165,4,3,restaurant,0
16.29368897057354,21,5,restaurant,0
47.926119467903284,14,0,retail,0
7.656961025481,19,4,online,0
15.548591015112894,2,4,grocery,0
21.210389983772874,0,4,restaurant,0
50.741089113906376,16,2,online,0
16.097244959141108,10,4,retail,0
14.232776667675585,6,1,grocery,0
3.461773899485746,14,5,restaurant,0
117.78276655954394,4,3,grocery,0
12.388093421858912,4,1,grocery,0
32.83596847919493,3,6,online,0
62.79332521745967,5,2,retail,0
7.484916979117671,22,1,restaurant,0
26.879164044126878,13,2,restaurant,0
34.45409880068918,21,0,grocery,0
32.800141533288084,2,0,grocery,0
20.677262626619974,3,0,restaurant,0
7.43218065431943,19,5,grocery,0
4.448323654828046,3,5,retail,0
158.74301624473287,20,2,grocery,0
38.795860784491424,11,0,travel,0
76.42770684076476,1,4,restaurant,0
108.16434755612758,1,3,grocery,0
62.01663066712322,9,1,grocery,0
24.07776595267868,19,6,retail,0
64.71569206329889,22,2,retail,0
8.860336573531804,18,3,retail,0
27.66231830576976,23,4,restaurant,0
23.73578102167478,0,0,restaurant,0
12.130162937179891,20,3,travel,0
9.351914643325824,18,6,restaurant,0
63.03541301842147,16,6,restaurant,0
2.3317933023186486,21,6,online,0
15.595025679486502,8,6,restaurant,0
3.636242696871024,8,5,restaurant,0
187.8936196034793,20,5,online,0
6.593515430497155,11,3,retail,0
52.39921946033193,14,6,grocery,0
67.04922598178835,10,1,travel,0
301.92502690227036,16,0,grocery,0
265.58206554107556,18,2,grocery,0
381.0948301614061,18,3,grocery,0
95.80430152254048,21,3,grocery,0
24.66867600292762,3,5,retail,0
3.490795066930389,20,3,retail,0
78.67791040763083,12,6,grocery,0
26.806376698854475,16,1,grocery,0
71.25827484159143,22,5,retail,0
32.170345063804234,10,5,retail,0
47.830684968572115,0,2,restaurant,0
132.19900646292558,15,3,online,0
0.9943951857156451,0,2,grocery,0
36.72042140695759,16,2,retail,0
16.17769702000581,20,0,restaurant,0
43.936151146458336,22,3,grocery,0
213.043063155368,3,6,retail,0
6.443506035446675,13,3,grocery,0
61.66534121916625,21,0,grocery,0
29.15688968180835,8,3,grocery,0
20.25169527733619,16,4,online,0
48.89806929258494,15,1,retail,0
8.297888759769315,20,0,travel,0
3.522890329064078,7,2,restaurant,0
33.46634764010098,19,6,grocery,0
60.92170969920276,23,1,restaurant,0
2.379144659243513,3,5,online,0
12.272032190876516,10,6,restaurant,0
17.647174409748303,11,2,retail,0
34.96219206116247,1,6,retail,0
28.687355499610817,15,5,restaurant,0
77.93845688474583,12,0,online,0
223.34071762021654,12,5,grocery,0
10.705661987251364,1,0,online,0
528.7859792905618,1,3,travel,1
15.180275231748567,14,4,grocery,0
129.50852242292268,18,4,retail,0
25.134475844328378,0,1,retail,0
185.6016085084557,5,6,retail,0
6.1061537660288225,10,2,retail,0
15.753340879330361,1,2,restaurant,0
6.5751362409249925,7,4,grocery,0
567.3050901220992,5,1,restaurant,0
598.9262723219532,13,6,grocery,0
438.7013778894173,11,2,online,0
28.859262464609248,2,0,grocery,0
1395.7921116119792,18,4,retail,0
193.6208952606665,8,4,grocery,0
22.205563261068086,0,5,grocery,0
49.08018695336533,11,0,retail,0
94.76527082465745,8,6,grocery,0
32.89381931658533,18,4,restaurant,0
77.00763661199413,5,4,travel,0
259.5862863508378,21,6,grocery,0
22.771589434740406,5,1,grocery,0
29.034019692310398,11,3,grocery,0
10.077741506586127,13,5,retail,0
6.399605990621563,16,2,travel,0
17.156978792405752,1,4,retail,0
47.683351638865574,11,3,online,0
5.245200416869321,14,3,retail,0
27.230009165124365,11,0,restaurant,0
3.588695342523766,8,4,retail,0
135.1212024962065,7,6,restaurant,0
13.25078339699148,23,3,grocery,0
139.0142965876979,14,2,restaurant,0
371.0234074886356,20,3,restaurant,0
18.431688585598028,1,5,restaurant,0
9.51563088884965,11,3,restaurant,0
11.330574468898838,6,6,restaurant,0
62.390138117638124,14,1,restaurant,0
18.523826206419088,17,4,restaurant,0
19.889707422307595,20,2,retail,0
8.24556997673806,20,6,retail,0
23.107264083964584,6,5,restaurant,0
26.222300639183832,0,3,online,0
4.533198213758977,15,5,retail,0
68.09335410611867,1,4,online,0
40.67615048110267,19,1,grocery,0
105.82868343365143,12,3,retail,0
25.758103175298135,4,0,retail,0
77.42442680063631,4,3,restaurant,0
29.595921761588453,15,1,grocery,0
153.59053558457867,12,1,grocery,0
44.49159693322146,7,6,restaurant,0
60.651564103068246,9,3,retail,0
144.48891487874624,22,6,restaurant,0
4.769779918947501,8,6,grocery,0
102.84903849105955,10,2,retail,0
24.148118629611993,7,0,retail,0
38.016918904840665,1,6,retail,0
385.0517992098857,18,2,retail,0
21.92203239623138,10,4,grocery,0
44.36224050101284,1,2,online,0
39.1681798801225,7,1,online,0
243.5976129246424,5,0,retail,0
25.356373634674995,17,0,grocery,0
3.2832264670049898,22,0,restaurant,0
30.774394302333718,5,1,grocery,0
686.9894332147248,9,5,retail,0
39.73012001942508,23,4,grocery,0
69.59297007905488,7,0,restaurant,0
72.67305630558009,2,3,grocery,0
348.74284799086627,1,6,online,1
3.967922907783611,0,1,online,0
1744.683870827485,1,1,online,1
168.5930856395098,0,1,retail,0
53.7882713273211,0,3,retail,0
60.56447150483172,9,0,retail,0
14.484307800298835,5,0,retail,0
9.218208958925565,5,5,restaurant,0
40.772588178599825,17,0,online,0
10.032419726446305,11,2,online,0
49.52020200736924,17,5,grocery,0
756.1433660098174,10,0,grocery,0
9.105944167809387,20,3,restaurant,0
26.57858212409753,0,5,grocery,0
176.76489502685064,9,1,online,0
3.9922373518769048,19,5,retail,0
48.739937843054356,22,4,restaurant,0
33.85615179177421,11,2,grocery,0
96.72056197792679,20,2,retail,0
15.665756994339045,3,0,grocery,0
61.90097222921614,13,5,retail,0
78.38107986998506,1,5,online,1
75.55887140788619,16,3,grocery,0
16.167860798474837,15,5,grocery,0
41.81270145802048,10,1,grocery,0
33.18685445801492,17,2,online,0
2.6178874640859053,16,4,retail,0
261.53970757006056,10,6,restaurant,0
34.52794681048822,4,2,retail,0
112.80491993020051,21,0,restaurant,0
4.930174171749676,8,1,online,0
6.554089687449328,20,2,online,0
29.229805551205562,2,4,travel,0
285.89739494369974,7,6,retail,0
229.62637300892413,18,4,travel,0
311.7881226329942,7,6,retail,0
64.57735124816924,20,5,grocery,0
90.6693104953493,5,4,retail,0
23.116362649089933,8,2,grocery,0
170.65897964685828,5,6,restaurant,0
53.45234926095734,1,5,retail,0
119.85897438923071,3,4,retail,0
102.05364894022982,11,3,restaurant,0
36.55901131892877,16,0,restaurant,0
26.248494863603824,4,2,retail,0
15.497736238623938,12,3,retail,0
44.2635918998008,14,6,retail,0
689.463182971655,1,4,retail,0
10.464038203608457,19,6,retail,0
70.59603782502315,12,1,travel,0
17.193074580976887,15,2,grocery,0
12.156336971163572,20,3,online,0
16.326692127000786,3,6,online,0
49.92526801202963,18,2,grocery,0
12.580854837272962,0,1,restaurant,0
16.04455087390528,21,4,grocery,0
97.35878726488556,19,2,grocery,0
12.105949692336202,19,3,restaurant,0
22.61790578363669,9,4,grocery,0
